id,src,dst,frequency_per_year_2023,distance_km,annual_co2_tonnes_2023
4437,MAD,ORD,1460.0,6745.8,157582.6
4438,MAD,ORY,1095.0,1030.3,18051.4
4439,MAD,OTP,1095.0,2458.0,43063.7
4440,MAD,PEK,730.0,9205.3,107518.4
4441,MAD,PHL,730.0,5910.7,69037.0
4442,MAD,PMI,1460.0,546.2,12759.4
4443,MAD,PRG,1460.0,1750.4,40889.6
4444,MAD,PTY,365.0,8157.3,47638.8
4445,MAD,SAW,365.0,2755.7,16093.2
4446,MAD,STN,365.0,1301.9,7602.8
4447,MAD,SVO,730.0,3420.3,39949.4
4448,MAD,TFS,730.0,1823.1,21294.0
4449,MAD,TLV,730.0,3543.8,41392.0
4450,MAD,TXL,730.0,1853.6,21650.5
4451,MAD,VCE,365.0,1407.1,8217.5
4452,MAD,VIE,1095.0,1806.0,31640.4
4453,MAD,WAW,365.0,2271.1,13263.4
4454,MAD,ZRH,1095.0,1240.2,21727.9
4455,MAN,ACE,2555.0,2867.0,117202.0
4456,MAN,AGP,1825.0,1862.6,54387.5
4457,MAN,ALC,1825.0,1681.0,49085.8
4458,MAN,AMS,730.0,486.7,5684.9
4459,MAN,ARN,1095.0,1415.3,24795.7
4460,MAN,ATH,1095.0,2636.6,46194.0
4461,MAN,ATL,1460.0,6581.0,153732.0
4462,MAN,AUH,365.0,5678.3,33161.1
4463,MAN,AYT,1460.0,3130.4,73126.7
4464,MAN,BCN,1095.0,1379.5,24169.5
4465,MAN,BRU,365.0,535.6,3128.2
4466,MAN,BUD,730.0,1654.5,19324.1
4467,MAN,CAI,365.0,3743.8,21863.8
4468,MAN,CDG,1460.0,588.0,13735.6
4469,MAN,CGN,365.0,699.4,4084.6
4470,MAN,CPH,1095.0,994.6,17425.3
4471,MAN,CTA,730.0,2213.1,25849.1
4472,MAN,CUN,1460.0,7794.5,182080.1
4473,MAN,DME,365.0,2575.6,15041.6
4474,MAN,DOH,730.0,5409.4,63181.5
4475,MAN,DUB,730.0,265.0,3095.4
4476,MAN,DUS,730.0,655.4,7655.4
4477,MAN,DXB,730.0,5655.3,66053.5
4478,MAN,EDI,365.0,297.2,1735.6
4479,MAN,EWR,730.0,5383.2,62875.5
4480,MAN,FAO,1460.0,1869.3,43667.0
4481,MAN,FCO,365.0,1677.4,9796.2
4482,MAN,FRA,365.0,832.6,4862.3
4483,MAN,GLA,365.0,312.6,1825.4
4484,MAN,GVA,365.0,992.7,5797.1
4485,MAN,HAM,730.0,810.8,9470.5
4486,MAN,HEL,1095.0,1811.5,31737.6
4487,MAN,HER,1095.0,2929.4,51322.4
4488,MAN,IBZ,1460.0,1634.0,38170.5
4489,MAN,IST,365.0,2666.5,15572.6
4490,MAN,JED,730.0,4957.3,57901.3
4491,MAN,JFK,2190.0,5362.0,187886.0
4492,MAN,LAS,1460.0,8166.4,190768.0
4493,MAN,LHR,1825.0,242.8,7090.1
4494,MAN,LIS,730.0,1702.7,19887.6
4495,MAN,LPA,2190.0,3024.4,105974.7
4496,MAN,MAD,365.0,1435.7,8384.3
4497,MAN,MCO,1095.0,6804.6,119217.4
4498,MAN,MLA,1460.0,2341.7,54703.1
4499,MAN,MUC,2190.0,1130.0,39596.9
4500,MAN,MXP,365.0,1167.5,6818.2
4501,MAN,NCE,365.0,1282.5,7489.9
4502,MAN,ORD,1825.0,6140.0,179287.0
4503,MAN,OSL,730.0,1103.8,12892.9
4504,MAN,PHL,730.0,5511.7,64376.6
4505,MAN,PMI,2920.0,1581.1,73866.8
4506,MAN,PRG,730.0,1191.7,13919.4
4507,MAN,RIX,365.0,1703.2,9947.0
4508,MAN,TFS,2920.0,3048.4,142420.1
4509,MAN,TLV,365.0,3785.1,22104.7
4510,MAN,VCE,1460.0,1366.8,31928.4
4511,MAN,VIE,365.0,1443.2,8428.1
4512,MAN,YVR,365.0,7337.4,42850.5
4513,MAN,YYC,365.0,6776.3,39573.5
4514,MAN,YYZ,365.0,5511.4,32186.5
4515,MAN,ZRH,365.0,1006.6,5878.8
4516,MCO,ATL,2920.0,650.7,30402.4
4517,MCO,BOG,1095.0,2744.7,48086.7
4518,MCO,BOS,1460.0,1806.0,42187.6
4519,MCO,BWI,730.0,1269.0,14821.9
4520,MCO,CLT,1460.0,755.2,17641.5
4521,MCO,CUN,1095.0,995.6,17443.1
4522,MCO,DCA,1095.0,1224.1,21446.7
4523,MCO,DEN,1460.0,2486.3,58081.0
4524,MCO,DFW,1095.0,1582.4,27723.9
4525,MCO,DTW,730.0,1543.6,18029.8
4526,MCO,DUB,365.0,6541.4,38202.0
4527,MCO,EWR,730.0,1510.9,17647.1
4528,MCO,FLL,1095.0,285.9,5009.0
4529,MCO,FRA,730.0,7619.9,89000.1
4530,MCO,GLA,1095.0,6626.6,116098.1
4531,MCO,GRU,730.0,6869.2,80231.9
4532,MCO,IAD,365.0,1222.0,7136.6
4533,MCO,IAH,730.0,1372.0,16025.0
4534,MCO,JFK,1460.0,1521.4,35539.6
4535,MCO,LAS,730.0,3276.1,38264.8
4536,MCO,LAX,2190.0,3562.3,124823.5
4537,MCO,LGA,730.0,1531.0,17881.6
4538,MCO,LGW,2555.0,6991.5,285810.8
4539,MCO,MAN,1095.0,6804.6,119217.4
4540,MCO,MDW,730.0,1595.4,18634.4
4541,MCO,MEX,1095.0,2060.2,36093.9
4542,MCO,MIA,730.0,310.0,3620.5
4543,MCO,MSP,1460.0,2110.4,49299.8
4544,MCO,MSY,730.0,885.5,10342.8
4545,MCO,ORD,1460.0,1620.1,37845.1
4546,MCO,PHL,1460.0,1388.6,32436.7
4547,MCO,PHX,1460.0,2969.7,69371.9
4548,MCO,PTY,730.0,2161.9,25251.2
4549,MCO,SAN,730.0,3451.6,40314.2
4550,MCO,SEA,730.0,4104.7,47942.7
4551,MCO,SFO,730.0,3929.1,45892.4
4552,MCO,SJU,1460.0,1913.3,44695.4
4553,MCO,SLC,365.0,3103.3,18123.2
4554,MCO,STL,730.0,1419.9,16584.8
4555,MCO,YUL,730.0,2008.4,23458.0
4556,MCO,YYC,365.0,3711.1,21673.0
4557,MCO,YYZ,1825.0,1702.1,49700.6
4558,MCT,ADD,730.0,2633.1,30755.1
4559,MCT,AMM,730.0,2368.3,27662.2
4560,MCT,AUH,4015.0,380.7,24453.1
4561,MCT,BKK,365.0,4589.7,26804.1
4562,MCT,BLR,365.0,2348.7,13716.1
4563,MCT,BOM,1460.0,1590.3,37148.3
4564,MCT,CAI,730.0,2756.1,32190.9
4565,MCT,CDG,365.0,5578.4,32577.8
4566,MCT,CMB,1095.0,2939.9,51507.7
4567,MCT,DEL,730.0,1956.6,22853.0
4568,MCT,DOH,1825.0,701.1,20472.8
4569,MCT,DXB,1460.0,348.5,8140.5
4570,MCT,FRA,365.0,5179.2,30246.3
4571,MCT,IST,730.0,3370.7,39370.1
4572,MCT,JED,365.0,1973.1,11522.8
4573,MCT,KUL,730.0,5209.0,60841.1
4574,MCT,KWI,730.0,1202.4,14043.8
4575,MCT,LHR,365.0,5833.6,34068.2
4576,MCT,MAA,730.0,2588.8,30237.1
4577,MCT,MUC,365.0,4902.2,28628.6
4578,MCT,MXP,365.0,5051.3,29499.3
4579,MCT,RUH,730.0,1183.7,13826.0
4580,MCT,SHJ,365.0,340.1,1986.2
4581,MCT,ZRH,730.0,5108.9,59672.3
4582,MDW,ATL,1825.0,952.0,27797.2
4583,MDW,BOS,730.0,1381.5,16136.0
4584,MDW,BWI,730.0,980.5,11452.8
4585,MDW,CLT,730.0,940.1,10980.9
4586,MDW,CUN,365.0,2308.7,13482.8
4587,MDW,DEN,1095.0,1437.3,25182.2
4588,MDW,DTW,1095.0,366.5,6421.9
4589,MDW,EWR,730.0,1141.1,13327.8
4590,MDW,FLL,365.0,1880.7,10983.2
4591,MDW,IAD,730.0,927.1,10828.3
4592,MDW,LAS,730.0,2441.9,28521.2
4593,MDW,LAX,730.0,2811.5,32838.7
4594,MDW,LGA,730.0,1163.9,13594.7
4595,MDW,MCO,730.0,1595.4,18634.4
4596,MDW,MSP,1460.0,560.3,13089.0
4597,MDW,MSY,730.0,1330.4,15538.9
4598,MDW,PDX,730.0,2810.9,32831.7
4599,MDW,PHL,730.0,1072.9,12531.9
4600,MDW,PHX,730.0,2319.7,27093.5
4601,MDW,SAN,730.0,2776.0,32423.7
4602,MDW,SEA,730.0,2782.2,32495.7
4603,MDW,SFO,730.0,2977.5,34776.8
4604,MDW,SLC,730.0,2020.5,23599.0
4605,MDW,STL,730.0,404.2,4720.6
4606,MDW,TPA,730.0,1606.9,18768.6
4607,MEL,AKL,2920.0,2637.4,123217.5
4608,MEL,AUH,1095.0,11651.7,204136.9
4609,MEL,BKK,1095.0,7331.7,128451.4
4610,MEL,BNE,1825.0,1380.9,40320.9
4611,MEL,CAN,365.0,7548.5,44083.1
4612,MEL,CGK,365.0,5210.6,30429.7
4613,MEL,CTU,365.0,8697.4,50793.1
4614,MEL,DEL,365.0,10191.8,59519.9
4615,MEL,DOH,365.0,11957.5,69831.9
4616,MEL,DPS,1460.0,4382.0,102362.8
4617,MEL,DXB,730.0,11645.1,136014.9
4618,MEL,HKG,1095.0,7412.5,129867.0
4619,MEL,HNL,730.0,8874.8,103657.9
4620,MEL,KUL,1460.0,6315.0,147518.0
4621,MEL,LAX,1460.0,12757.9,298024.5
4622,MEL,MNL,365.0,6313.5,36871.1
4623,MEL,NRT,365.0,8178.8,47764.4
4624,MEL,PVG,1460.0,8017.4,187285.8
4625,MEL,SGN,730.0,6698.8,78241.6
4626,MEL,SIN,2555.0,6033.0,246630.7
4627,MEL,SYD,2555.0,705.4,28836.8
4628,MEX,AMS,365.0,9206.3,53764.7
4629,MEX,ATL,2920.0,2143.4,100139.4
4630,MEX,BOG,1460.0,3158.9,73792.1
4631,MEX,CDG,1095.0,9198.9,161165.1
4632,MEX,CLT,730.0,2498.6,29183.5
4633,MEX,CUN,1460.0,1284.4,30002.6
4634,MEX,DEN,730.0,2333.5,27254.9
4635,MEX,DFW,1825.0,1510.3,44101.8
4636,MEX,DTW,730.0,2932.8,34254.8
4637,MEX,EWR,365.0,3342.7,19521.4
4638,MEX,FRA,365.0,9552.0,55783.5
4639,MEX,GRU,730.0,7433.1,86818.5
4640,MEX,IAD,1095.0,3002.2,52598.1
4641,MEX,IAH,1460.0,1231.7,28772.0
4642,MEX,JFK,1460.0,3365.3,78614.3
4643,MEX,LAS,1095.0,2427.5,42529.3
4644,MEX,LAX,2555.0,2500.0,102200.1
4645,MEX,LHR,730.0,8903.9,103997.1
4646,MEX,LIM,1095.0,4245.0,74372.2
4647,MEX,MAD,1460.0,9066.9,211802.5
4648,MEX,MCO,1095.0,2060.2,36093.9
4649,MEX,MIA,2920.0,2050.7,95809.1
4650,MEX,MUC,365.0,9844.9,57494.0
4651,MEX,ORD,2190.0,2718.7,95263.5
4652,MEX,PHX,1095.0,2016.6,35331.6
4653,MEX,PTY,730.0,2411.1,28161.3
4654,MEX,SAN,365.0,2330.1,13608.0
4655,MEX,SFO,1460.0,3028.4,70743.9
4656,MEX,YUL,365.0,3712.8,21682.6
4657,MEX,YVR,365.0,3944.7,23037.0
4658,MEX,YYZ,730.0,3246.7,37921.1
4659,MIA,AMS,365.0,7442.8,43466.0
4660,MIA,ATL,4380.0,959.1,67211.2
4661,MIA,BCN,1825.0,7544.9,220309.7
4662,MIA,BOG,1825.0,2434.9,71098.9
4663,MIA,BOS,730.0,2028.3,23690.3
4664,MIA,BSB,1095.0,5807.7,101750.3
4665,MIA,BWI,1095.0,1525.9,26734.5
4666,MIA,CDG,2920.0,7371.5,344395.2
4667,MIA,CLT,730.0,1049.4,12257.0
4668,MIA,CUN,1095.0,855.0,14978.9
4669,MIA,DCA,730.0,1483.6,17328.5
4670,MIA,DEN,1095.0,2748.7,48157.1
4671,MIA,DFW,730.0,1802.2,21049.3
4672,MIA,DTW,1095.0,1847.1,32360.9
4673,MIA,DUS,730.0,7603.6,88809.7
4674,MIA,EWR,1095.0,1750.6,30670.4
4675,MIA,FCO,730.0,8329.2,97284.7
4676,MIA,FRA,730.0,7763.6,90678.3
4677,MIA,GIG,1095.0,6717.2,117686.0
4678,MIA,GRU,1095.0,6573.6,115169.2
4679,MIA,IAD,1095.0,1486.2,26037.6
4680,MIA,IAH,1095.0,1549.4,27145.6
4681,MIA,JFK,1095.0,1757.1,30784.8
4682,MIA,LAS,730.0,3494.2,40811.7
4683,MIA,LAX,1460.0,3762.6,87895.0
4684,MIA,LGA,1095.0,1768.4,30982.0
4685,MIA,LHR,2920.0,7108.9,332129.1
4686,MIA,LIM,1825.0,4218.9,123191.4
4687,MIA,LIS,730.0,6677.2,77989.3
4688,MIA,MAD,1825.0,7107.3,207531.8
4689,MIA,MCO,730.0,310.0,3620.5
4690,MIA,MEX,2555.0,2050.7,83832.9
4691,MIA,MSP,1095.0,2418.1,42364.7
4692,MIA,MSY,1825.0,1084.6,31670.1
4693,MIA,MXP,1825.0,7920.0,231264.4
4694,MIA,ORD,1095.0,1930.0,33814.3
4695,MIA,PHL,730.0,1634.2,19087.9
4696,MIA,PHX,730.0,3168.3,37005.4
4697,MIA,PTY,1460.0,1861.8,43492.8
4698,MIA,SAN,730.0,3642.6,42545.0
4699,MIA,SEA,730.0,4379.5,51152.1
4700,MIA,SFO,1095.0,4153.7,72772.9
4701,MIA,SJU,730.0,1682.0,19646.0
4702,MIA,STL,730.0,1721.7,20109.4
4703,MIA,SVO,730.0,9200.3,107459.1
4704,MIA,TPA,730.0,329.2,3844.5
4705,MIA,TXL,730.0,7990.6,93330.2
4706,MIA,YUL,1095.0,2264.7,39677.8
4707,MIA,YYZ,1460.0,1989.5,46474.9
4708,MIA,ZRH,730.0,7845.0,91629.9
4709,MLA,AMS,730.0,1982.8,23159.7
4710,MLA,ARN,365.0,2657.5,15519.5
4711,MLA,ATH,365.0,872.6,5095.7
4712,MLA,BCN,730.0,1234.2,14415.5
4713,MLA,BHX,730.0,2242.9,26197.2
4714,MLA,BRS,730.0,2201.3,25711.1
4715,MLA,BRU,730.0,1853.6,21650.3
4716,MLA,BUD,730.0,1346.1,15722.2
4717,MLA,CDG,730.0,1755.4,20503.5
4718,MLA,CPH,365.0,2201.6,12857.4
4719,MLA,CTA,1095.0,186.5,3267.4
4720,MLA,DME,365.0,2808.4,16401.0
4721,MLA,DUB,365.0,2532.0,14786.9
4722,MLA,DUS,730.0,1822.5,21286.4
4723,MLA,EDI,365.0,2609.3,15238.5
4724,MLA,FCO,1095.0,688.6,12064.2
4725,MLA,FRA,730.0,1646.7,19232.9
4726,MLA,GLA,365.0,2644.8,15445.6
4727,MLA,GVA,365.0,1349.1,7878.7
4728,MLA,HAM,365.0,2006.8,11719.7
4729,MLA,IST,730.0,1377.2,16085.7
4730,MLA,LED,365.0,2894.2,16902.2
4731,MLA,LGW,1460.0,2063.0,48190.9
4732,MLA,LHR,365.0,2102.6,12278.9
4733,MLA,LTN,365.0,2133.0,12456.8
4734,MLA,LYS,730.0,1350.6,15775.1
4735,MLA,MAD,365.0,1655.0,9665.2
4736,MLA,MAN,1460.0,2341.7,54703.1
4737,MLA,MRS,730.0,1155.6,13497.4
4738,MLA,MUC,730.0,1406.9,16432.7
4739,MLA,ORY,1095.0,1738.0,30450.3
4740,MLA,OSL,365.0,2709.2,15821.4
4741,MLA,PRG,730.0,1583.9,18499.7
4742,MLA,RIX,365.0,2447.6,14293.8
4743,MLA,SAW,730.0,1406.8,16431.1
4744,MLA,STN,365.0,2108.1,12311.4
4745,MLA,SVO,730.0,2827.2,33021.6
4746,MLA,TXL,365.0,1859.6,10859.8
4747,MLA,VIE,1460.0,1373.2,32078.8
4748,MLA,ZRH,730.0,1380.4,16122.8
4749,MNL,AUH,730.0,6984.2,81575.5
4750,MNL,BKK,1460.0,2187.6,51102.7
4751,MNL,CAN,1095.0,1278.0,22390.4
4752,MNL,CGK,1095.0,2788.1,48848.3
4753,MNL,DOH,730.0,7282.5,85059.4
4754,MNL,DPS,730.0,2665.4,31131.6
4755,MNL,DXB,1095.0,6906.0,120993.8
4756,MNL,HKG,1460.0,1145.9,26767.2
4757,MNL,HND,730.0,2995.9,34991.6
4758,MNL,HNL,365.0,8520.5,49759.5
4759,MNL,ICN,2190.0,2608.8,91414.1
4760,MNL,JED,365.0,8595.2,50195.9
4761,MNL,KIX,1095.0,2634.8,46161.6
4762,MNL,KUL,1095.0,2489.9,43622.7
4763,MNL,LAX,365.0,11740.1,68562.4
4764,MNL,LHR,365.0,10767.2,62880.2
4765,MNL,MEL,365.0,6313.5,36871.1
4766,MNL,NRT,1825.0,3050.8,89083.1
4767,MNL,PEK,1095.0,2876.0,50387.3
4768,MNL,PVG,1460.0,1851.4,43249.5
4769,MNL,RUH,730.0,7777.7,90843.0
4770,MNL,SFO,365.0,11228.6,65575.2
4771,MNL,SGN,1095.0,1611.4,28231.4
4772,MNL,SIN,1825.0,2374.9,69345.7
4773,MNL,SYD,730.0,6262.8,73149.7
4774,MNL,TPE,2190.0,1175.4,41187.4
4775,MNL,XMN,1095.0,1156.2,20256.1
4776,MNL,YVR,365.0,10554.1,61636.0
4777,MRS,AGP,365.0,1116.7,6521.5
4778,MRS,AMS,730.0,986.8,11525.9
4779,MRS,ATH,1095.0,1688.5,29582.0
4780,MRS,BCN,730.0,351.2,4102.6
4781,MRS,BRU,365.0,831.6,4856.6
4782,MRS,CDG,2920.0,652.8,30499.7
4783,MRS,CMN,365.0,1577.7,9213.9
4784,MRS,CTA,365.0,1064.1,6214.1
4785,MRS,DUB,365.0,1393.1,8135.7
4786,MRS,EDI,365.0,1519.6,8874.2
4787,MRS,FCO,730.0,602.2,7033.7
4788,MRS,FRA,730.0,776.2,9065.7
4789,MRS,GVA,365.0,319.0,1862.8
4790,MRS,HER,365.0,1930.3,11273.2
4791,MRS,IBZ,365.0,601.2,3510.9
4792,MRS,IST,730.0,1941.8,22680.3
4793,MRS,LGW,365.0,948.8,5540.7
4794,MRS,LHR,730.0,989.3,11554.8
4795,MRS,LIS,730.0,1307.4,15270.0
4796,MRS,LYS,365.0,254.5,1486.1
4797,MRS,MAD,730.0,797.3,9311.9
4798,MRS,MLA,730.0,1155.6,13497.4
4799,MRS,MUC,365.0,745.6,4354.2
4800,MRS,MXP,1460.0,369.6,8633.1
4801,MRS,OPO,365.0,1166.8,6814.2
4802,MRS,ORY,730.0,627.0,7323.3
4803,MRS,PMI,1095.0,479.1,8394.2
4804,MRS,PRG,365.0,1009.8,5897.2
4805,MRS,SAW,365.0,1998.0,11668.5
4806,MRS,STN,365.0,1010.0,5898.7
4807,MRS,SVO,365.0,2666.2,15570.8
4808,MRS,TLV,730.0,2881.1,33651.6
4809,MRS,TXL,365.0,1176.8,6872.3
4810,MRS,VCE,730.0,610.4,7129.1
4811,MRS,YUL,365.0,6005.5,35072.1
4812,MSP,AMS,730.0,6684.9,78079.5
4813,MSP,ATL,2555.0,1459.7,59673.3
4814,MSP,BOS,730.0,1804.2,21073.4
4815,MSP,BWI,730.0,1503.6,17562.4
4816,MSP,CDG,730.0,6774.8,79129.1
4817,MSP,CLT,1095.0,1496.1,26211.2
4818,MSP,CUN,1095.0,2714.6,47560.3
4819,MSP,DCA,1460.0,1494.8,34919.6
4820,MSP,DEN,2190.0,1092.4,38276.0
4821,MSP,DFW,1825.0,1372.6,40079.3
4822,MSP,DTW,365.0,848.2,4953.8
4823,MSP,EWR,730.0,1618.7,18906.7
4824,MSP,FLL,365.0,2396.0,13992.7
4825,MSP,IAD,730.0,1458.7,17037.6
4826,MSP,IAH,1095.0,1666.9,29204.3
4827,MSP,JFK,730.0,1651.3,19286.9
4828,MSP,LAS,1095.0,2087.8,36577.7
4829,MSP,LAX,2555.0,2467.3,100863.0
4830,MSP,LGA,365.0,1638.1,9566.3
4831,MSP,LHR,1460.0,6442.9,150506.6
4832,MSP,MCO,1460.0,2110.4,49299.8
4833,MSP,MDW,1460.0,560.3,13089.0
4834,MSP,MIA,1095.0,2418.1,42364.7
4835,MSP,MSY,1460.0,1675.8,39146.0
4836,MSP,NRT,365.0,9552.9,55788.9
4837,MSP,ORD,1825.0,537.0,15680.3
4838,MSP,PDX,365.0,2288.7,13366.0
4839,MSP,PHL,1095.0,1574.4,27583.9
4840,MSP,PHX,2190.0,2051.7,71891.8
4841,MSP,SAN,1095.0,2462.8,43148.2
4842,MSP,SEA,1825.0,2244.8,65548.4
4843,MSP,SFO,1825.0,2551.4,74500.5
4844,MSP,SLC,365.0,1591.5,9294.6
4845,MSP,STL,1095.0,721.7,12643.4
4846,MSP,TPA,365.0,2104.8,12291.8
4847,MSP,YUL,730.0,1524.7,17808.1
4848,MSP,YVR,365.0,2304.6,13458.8
4849,MSP,YYC,365.0,1688.0,9858.0
4850,MSP,YYZ,1460.0,1088.9,25437.6
4851,MSY,ATL,3285.0,683.6,35928.5
4852,MSY,BOS,365.0,2199.6,12845.5
4853,MSY,BWI,730.0,1606.2,18760.0
4854,MSY,CLT,730.0,1047.2,12231.5
4855,MSY,DCA,730.0,1559.4,18213.2
4856,MSY,DEN,1825.0,1708.1,49876.1
4857,MSY,DFW,2190.0,719.4,25209.2
4858,MSY,DTW,1825.0,1492.3,43574.3
4859,MSY,EWR,1825.0,1877.4,54820.9
4860,MSY,FLL,730.0,1082.8,12647.4
4861,MSY,IAD,1095.0,1536.0,26911.4
4862,MSY,IAH,1460.0,489.5,11435.5
4863,MSY,JFK,4015.0,1901.5,122151.7
4864,MSY,LAS,730.0,2409.6,28143.7
4865,MSY,LAX,3285.0,2682.9,141010.9
4866,MSY,LGA,1095.0,1903.4,33347.0
4867,MSY,MCO,730.0,885.5,10342.8
4868,MSY,MDW,730.0,1330.4,15538.9
4869,MSY,MIA,1825.0,1084.6,31670.1
4870,MSY,MSP,1095.0,1675.8,29359.5
4871,MSY,ORD,2920.0,1349.2,63037.0
4872,MSY,PHL,730.0,1750.9,20450.3
4873,MSY,PHX,365.0,2089.0,12199.6
4874,MSY,SAN,730.0,2568.3,29997.4
4875,MSY,SFO,365.0,3069.4,17925.4
4876,MSY,SLC,730.0,2296.2,26820.1
4877,MSY,STL,730.0,973.6,11371.6
4878,MSY,TPA,730.0,784.0,9156.7
4879,MSY,YYZ,730.0,1788.1,20885.1
4880,MUC,ACE,730.0,3058.0,35717.5
4881,MUC,AGP,1825.0,1854.9,54164.4
4882,MUC,ALC,730.0,1496.8,17482.1
4883,MUC,AMM,730.0,2747.2,32087.2
4884,MUC,AMS,730.0,664.2,7757.5
4885,MUC,ARN,1095.0,1317.3,23079.3
4886,MUC,ATH,1460.0,1517.7,35453.0
4887,MUC,ATL,1095.0,7702.0,134938.5
4888,MUC,AUH,1095.0,4580.0,80241.6
4889,MUC,AYT,1460.0,2000.9,46741.8
4890,MUC,BCN,1095.0,1094.6,19177.9
4891,MUC,BHX,365.0,1059.8,6189.5
4892,MUC,BKK,730.0,8799.7,102780.6
4893,MUC,BOM,730.0,6312.2,73726.2
4894,MUC,BOS,730.0,6181.0,72194.4
4895,MUC,BRS,365.0,1090.6,6369.3
4896,MUC,BRU,730.0,597.0,6972.7
4897,MUC,BUD,365.0,566.5,3308.3
4898,MUC,CAI,730.0,2623.2,30638.6
4899,MUC,CDG,730.0,681.6,7960.7
4900,MUC,CGN,730.0,435.7,5089.0
4901,MUC,CLT,365.0,7350.7,42927.9
4902,MUC,CMN,365.0,2317.7,13535.5
4903,MUC,CPH,730.0,809.9,9459.7
4904,MUC,CTA,1825.0,1239.4,36190.2
4905,MUC,DEL,730.0,5899.5,68905.6
4906,MUC,DME,1095.0,1942.0,34024.5
4907,MUC,DOH,730.0,4301.9,50246.2
4908,MUC,DUB,730.0,1381.3,16133.4
4909,MUC,DUS,1095.0,485.8,8511.6
4910,MUC,DXB,1095.0,4564.0,79961.5
4911,MUC,EDI,365.0,1330.3,7769.2
4912,MUC,EWR,730.0,6503.0,75954.6
4913,MUC,FAO,1460.0,2038.2,47612.7
4914,MUC,FCO,730.0,729.6,8521.5
4915,MUC,FRA,1095.0,299.1,5239.9
4916,MUC,GRU,730.0,9857.5,115135.1
4917,MUC,GVA,730.0,488.3,5703.7
4918,MUC,HAM,730.0,600.0,7008.2
4919,MUC,HEL,1460.0,1574.5,36781.2
4920,MUC,HER,1825.0,1817.8,53080.3
4921,MUC,HKG,365.0,9019.4,52673.0
4922,MUC,HND,730.0,9358.6,109308.7
4923,MUC,IAD,730.0,6843.0,79925.7
4924,MUC,IAH,365.0,8699.0,50802.4
4925,MUC,IBZ,730.0,1344.3,15701.9
4926,MUC,ICN,365.0,8499.6,49637.7
4927,MUC,IST,1460.0,1547.6,36151.2
4928,MUC,JFK,730.0,6481.1,75698.7
4929,MUC,JNB,1095.0,8444.3,147944.8
4930,MUC,KBP,730.0,1397.8,16325.9
4931,MUC,LAX,730.0,9615.8,112312.6
4932,MUC,LED,730.0,1741.3,20338.6
4933,MUC,LGW,365.0,913.5,5335.1
4934,MUC,LHR,1460.0,941.6,21995.3
4935,MUC,LIS,1095.0,1983.6,34752.8
4936,MUC,LPA,1460.0,3254.3,76021.4
4937,MUC,LYS,365.0,585.8,3421.3
4938,MUC,MAD,2190.0,1497.0,52453.8
4939,MUC,MAN,2190.0,1130.0,39596.9
4940,MUC,MCT,365.0,4902.2,28628.6
4941,MUC,MEX,365.0,9844.9,57494.0
4942,MUC,MLA,730.0,1406.9,16432.7
4943,MUC,MRS,365.0,745.6,4354.2
4944,MUC,MXP,365.0,381.4,2227.1
4945,MUC,NCE,365.0,630.0,3679.0
4946,MUC,OPO,365.0,1790.3,10455.1
4947,MUC,ORD,730.0,7269.6,84908.4
4948,MUC,OSL,1095.0,1309.3,22939.0
4949,MUC,OTP,730.0,1171.0,13677.3
4950,MUC,PEK,730.0,7720.9,90180.3
4951,MUC,PHL,730.0,6631.2,77451.9
4952,MUC,PMI,1460.0,1215.7,28399.8
4953,MUC,PRG,365.0,264.6,1545.0
4954,MUC,PVG,730.0,8778.2,102529.0
4955,MUC,RIX,730.0,1254.9,14657.0
4956,MUC,RUH,365.0,3999.4,23356.5
4957,MUC,SAW,1095.0,1610.0,28207.7
4958,MUC,SFO,730.0,9437.0,110224.6
4959,MUC,SIN,1460.0,10058.4,234964.8
4960,MUC,STN,365.0,911.0,5320.3
4961,MUC,STR,365.0,192.5,1124.2
4962,MUC,SVO,365.0,1927.4,11255.9
4963,MUC,SVX,365.0,3363.1,19640.4
4964,MUC,TFS,1460.0,3317.7,77501.0
4965,MUC,TLV,1095.0,2655.0,46515.8
4966,MUC,TXL,1095.0,479.6,8402.2
4967,MUC,VCE,730.0,319.6,3733.4
4968,MUC,VIE,1825.0,355.3,10374.5
4969,MUC,WAW,730.0,777.3,9079.2
4970,MUC,YUL,730.0,6150.8,71841.0
4971,MUC,YVR,730.0,8340.4,97415.4
4972,MUC,YYZ,730.0,6641.0,77566.3
4973,MUC,ZRH,730.0,260.7,3045.1
4974,MXP,AGP,365.0,1485.8,8676.9
4975,MXP,AMS,365.0,796.6,4652.4
4976,MXP,ATH,1095.0,1520.3,26636.5
4977,MXP,AUH,730.0,4713.7,55056.2
4978,MXP,BCN,1460.0,720.8,16837.8
4979,MXP,BHX,365.0,1074.4,6274.6
4980,MXP,BKK,365.0,9079.6,53024.8
4981,MXP,BRS,365.0,1056.4,6169.6
4982,MXP,BRU,1460.0,664.7,15527.1
4983,MXP,BUD,365.0,829.5,4844.3
4984,MXP,CAI,730.0,2616.8,30563.9
4985,MXP,CDG,730.0,598.3,6987.6
4986,MXP,CGN,365.0,593.8,3467.9
4987,MXP,CMN,730.0,1947.2,22743.2
4988,MXP,CPH,730.0,1144.1,13363.2
4989,MXP,CTA,1095.0,1049.1,18379.8
4990,MXP,CUN,365.0,8771.1,51223.4
